"region_sido","region_sigungu","doctor_level","treated","shock_year","n_obs","population_median","outcome_mean","pre_mean","post_mean","pre_beta","post_beta","delta_beta","pre_beta_pop_ctrl","post_beta_pop_ctrl","delta_beta_pop_ctrl","control_beta","control_beta_pop_ctrl"
"강원","원주시","일반의",TRUE,2018,18,339658,45.4444444444444,42.5,49.125,-0.381818181818248,3.10714285714286,3.48896103896111,-4.80549505767915,10.0120135000817,14.8175085577609,NA,NA
"강원","원주시","전문의",TRUE,2018,18,339658,518.722222222222,451,603.375,17.2848484848486,14.1309523809533,-3.15389610389535,16.2598927481811,2.04697175458481,-14.2129209935963,NA,NA
"강원","인제군","total",FALSE,NA,18,32078,21.8888888888889,NA,NA,NA,NA,NA,NA,NA,NA,-0.435500515995862,-0.416567209104472
"강원","인제군","일반의",FALSE,NA,18,32078,8.88888888888889,NA,NA,NA,NA,NA,NA,NA,NA,-0.0970072239422092,-0.0980551279124299
"강원","인제군","전문의",FALSE,NA,18,32078,13,NA,NA,NA,NA,NA,NA,NA,NA,-0.338493292053664,-0.318512081192066
"강원","정선군","total",FALSE,NA,18,38445.5,29.3888888888889,NA,NA,NA,NA,NA,NA,NA,NA,-0.24458204334364,-0.229872986983729
"강원","정선군","일반의",FALSE,NA,18,38445.5,9.55555555555556,NA,NA,NA,NA,NA,NA,NA,NA,0.171310629514962,-0.190666490228204
"강원","정선군","전문의",FALSE,NA,18,38445.5,19.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,-0.415892672858615,-0.0392064967558763
"강원","철원군","total",FALSE,NA,18,47329,37.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.0722394220846282,0.768604846820395
"강원","철원군","레지던트",FALSE,NA,18,47329,0.0555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,0.00722394220846238,0.0192243325579708
"강원","철원군","인턴",FALSE,NA,18,47329,0.0555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,0.0134158926728582,-0.00357118097127681
"강원","철원군","일반의",FALSE,NA,18,47329,7.44444444444444,NA,NA,NA,NA,NA,NA,NA,NA,-0.0474716202270406,0.0498100766861652
"강원","철원군","전문의",FALSE,NA,18,47329,30.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,0.09907120743034,0.703141618547469
"강원","춘천시","total",FALSE,NA,18,280577,658.277777777778,NA,NA,NA,NA,NA,NA,NA,NA,14.5087719298246,-1.15687486218079
"강원","춘천시","레지던트",FALSE,NA,18,280577,107.666666666667,NA,NA,NA,NA,NA,NA,NA,NA,-1.61197110423112,-5.99908103158808
"강원","춘천시","인턴",FALSE,NA,18,280577,25,NA,NA,NA,NA,NA,NA,NA,NA,0.299277605779151,-3.12907036910349
"강원","춘천시","일반의",FALSE,NA,18,280577,27.0555555555556,NA,NA,NA,NA,NA,NA,NA,NA,0.211558307533548,0.854305579110909
"강원","춘천시","전문의",FALSE,NA,18,280577,498.555555555556,NA,NA,NA,NA,NA,NA,NA,NA,15.6099071207431,7.11697095940267
"강원","태백시","total",FALSE,NA,18,46479,50.4444444444444,NA,NA,NA,NA,NA,NA,NA,NA,0.101135190918472,-0.398324172758007
"강원","태백시","인턴",FALSE,NA,18,46479,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.0278637770897828,-0.00152809225871478
"강원","태백시","일반의",FALSE,NA,18,46479,7.94444444444444,NA,NA,NA,NA,NA,NA,NA,NA,0.0216718266253867,-0.538759992591447
"강원","태백시","전문의",FALSE,NA,18,46479,42.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.0515995872033042,0.141963912092335
"강원","평창군","total",FALSE,NA,18,43205,32.3888888888889,NA,NA,NA,NA,NA,NA,NA,NA,0.170278637770897,0.681119487749776
"강원","평창군","인턴",FALSE,NA,18,43205,0.111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,0.020639834881321,-0.0114408253220371
"강원","평창군","일반의",FALSE,NA,18,43205,6.94444444444444,NA,NA,NA,NA,NA,NA,NA,NA,-0.137254901960784,-0.647964548340128
"강원","평창군","전문의",FALSE,NA,18,43205,25.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.28689370485037,1.34052486141189
"강원","홍천군","total",FALSE,NA,18,69810,89.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.462332301341588,0.999634708178617
"강원","홍천군","레지던트",FALSE,NA,18,69810,0.0555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,0.001031991744066,0.0231738438350344
"강원","홍천군","인턴",FALSE,NA,18,69810,0.555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,0.0144478844169232,0.157793049410994
"강원","홍천군","일반의",FALSE,NA,18,69810,12.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,-0.142414860681112,-0.283378927875614
"강원","홍천군","전문의",FALSE,NA,18,69810,76.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.589267285861727,1.10204674280824
"강원","화천군","total",FALSE,NA,18,24887,21.8888888888889,NA,NA,NA,NA,NA,NA,NA,NA,0.340557275541803,0.365048979187076
"강원","화천군","일반의",FALSE,NA,18,24887,4.94444444444444,NA,NA,NA,NA,NA,NA,NA,NA,-0.201238390092871,-0.115879774190698
"강원","화천군","전문의",FALSE,NA,18,24887,16.9444444444444,NA,NA,NA,NA,NA,NA,NA,NA,0.541795665634679,0.480928753377757
"강원","횡성군","total",TRUE,2018,18,45884,31.2222222222222,31.1,31.375,0.709090909090893,-0.86904761904754,-1.57813852813843,-1.39303829578218,-0.393947007277794,0.999091288504389,NA,NA
"강원","횡성군","일반의",TRUE,2018,18,45884,9.22222222222222,8.9,9.625,0.745454545454522,-0.821428571428869,-1.56688311688339,0.35557048423282,-0.393548761701783,-0.749119245934603,NA,NA
"강원","횡성군","전문의",TRUE,2018,18,45884,22,22.2,21.75,-0.0363636363635927,-0.0476190476190452,-0.0112554112554525,-1.74860878001274,-0.000398245577584882,1.74821053443516,NA,NA
"경남","거제시","total",FALSE,NA,18,239080,227.444444444444,NA,NA,NA,NA,NA,NA,NA,NA,3.2734778121775,2.62068757691896
"경남","거제시","인턴",FALSE,NA,18,239080,0.0555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,0.00103199174406861,-0.00276072535665876
"경남","거제시","일반의",FALSE,NA,18,239080,28.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,-0.0433436532507764,-0.0354827600213873
"경남","거제시","전문의",FALSE,NA,18,239080,199.166666666667,NA,NA,NA,NA,NA,NA,NA,NA,3.31578947368413,2.65893106229687
"경남","거창군","total",FALSE,NA,18,62933,70.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,1.04024767801857,1.20537813801159
"경남","거창군","인턴",FALSE,NA,18,62933,0.0555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,0.011351909184726,-0.00076083676267783
"경남","거창군","일반의",FALSE,NA,18,62933,13,NA,NA,NA,NA,NA,NA,NA,NA,-0.00412796697626835,-0.337612386005998
"경남","거창군","전문의",FALSE,NA,18,62933,57.6111111111111,NA,NA,NA,NA,NA,NA,NA,NA,1.03302373581013,1.54375136078026
"경남","고성군","total",TRUE,2013,18,54381.5,59.2777777777778,56.8,60.2307692307692,0.899999999999837,-0.785714285714233,-1.68571428571407,0.139199934397964,0.80624297159006,0.667043037192096,NA,NA
"경남","고성군","레지던트",TRUE,2013,18,54381.5,0.111111111111111,0,0.153846153846154,0,0.0274725274725276,0.0274725274725276,0,0.238715272680239,0.238715272680239,NA,NA
"경남","고성군","일반의",TRUE,2013,18,54381.5,16.2222222222222,20,14.7692307692308,-0.599999999999958,-0.423076923076924,0.176923076923034,-1.49512549436718,-0.413673106183005,1.08145238818417,NA,NA
"경남","고성군","전문의",TRUE,2013,18,54381.5,42.9444444444444,36.8,45.3076923076923,1.49999999999992,-0.390109890109891,-1.89010989010981,1.63432542876491,0.981200805091117,-0.653124623673791,NA,NA
"경남","남해군","total",TRUE,2012,18,44885.5,47.5,51.5,46.3571428571429,2,-0.960439560439555,-2.96043956043956,1.93377101327392,-0.397371808971618,-2.33114282224554,NA,NA
"경남","남해군","일반의",TRUE,2012,18,44885.5,15.6666666666667,20,14.4285714285714,0.399999999999988,-0.373626373626352,-0.77362637362634,0.540427271145614,0.898579631626476,0.358152360480862,NA,NA
"경남","남해군","전문의",TRUE,2012,18,44885.5,31.8333333333333,31.5,31.9285714285714,1.59999999999988,-0.586813186813165,-2.18681318681304,1.39334374212817,-1.29595144059607,-2.68929518272424,NA,NA
"경남","사천시","total",TRUE,2013,18,113358,135.111111111111,128,137.846153846154,2.69999999999937,1.84615384615372,-0.853846153845647,6.51319989833863,3.64432696156329,-2.86887293677534,NA,NA
"경남","사천시","인턴",TRUE,2013,18,113358,0.0555555555555556,0,0.0769230769230769,0,0.021978021978022,0.021978021978022,0,0.0124550194628554,0.0124550194628554,NA,NA
"경남","사천시","일반의",TRUE,2013,18,113358,20,22.6,19,-0.500000000000004,0.203296703296702,0.703296703296707,-0.963711658445966,3.69828454772344,4.6619962061694,NA,NA
"경남","사천시","전문의",TRUE,2013,18,113358,115.055555555556,105.4,118.769230769231,3.19999999999932,1.62087912087916,-1.57912087912016,7.47691155678713,-0.0664126056203635,-7.54332416240749,NA,NA
"경남","산청군","total",TRUE,2013,18,35504,30.8888888888889,31,30.8461538461538,-0.3,0.0109890109890109,0.310989010989011,-0.0447723209791212,0.60236368299859,0.647136003977711,NA,NA
"경남","산청군","인턴",TRUE,2013,18,35504,0.0555555555555556,0,0.0769230769230769,0,0.0109890109890092,0.0109890109890092,0,0.00927113939823317,0.00927113939823317,NA,NA
"경남","산청군","일반의",TRUE,2013,18,35504,12.8888888888889,16.4,11.5384615384615,-0.600000000000389,0.109890109890109,0.709890109890498,-1.23436550407821,-0.366277727775379,0.868087776302829,NA,NA
"경남","산청군","전문의",TRUE,2013,18,35504,17.9444444444444,14.6,19.2307692307692,0.300000000000182,-0.109890109890111,-0.409890109890293,1.18959318309818,0.959370271375777,-0.230222911722407,NA,NA
"경남","의령군","total",TRUE,2013,18,27980,31.1666666666667,32,30.8461538461538,0.50000000000016,-1.62637362637362,-2.12637362637378,-0.284852564759054,-0.254836541252155,0.0300160235068989,NA,NA
"경남","의령군","일반의",TRUE,2013,18,27980,11.7777777777778,16.6,9.92307692307692,-1.09999999999997,-0.489010989011023,0.610989010988947,-1.79584303854358,-1.03816230901702,0.757680729526556,NA,NA
"경남","의령군","전문의",TRUE,2013,18,27980,19.3888888888889,15.4,20.9230769230769,1.59999999999999,-1.13736263736264,-2.73736263736263,1.51099047378414,0.783325767765828,-0.727664706018316,NA,NA
"경남","진주시","total",TRUE,2013,18,340657.5,807.666666666667,709.4,845.461538461538,18.9999999999997,9.23626373626379,-9.76373626373591,-16.593868189733,10.2380505636109,26.8319187533439,NA,NA
"경남","진주시","레지던트",TRUE,2013,18,340657.5,118.777777777778,142.4,109.692307692308,-2.79999999999992,-5.78021978022005,-2.98021978022012,-4.03640890641285,-5.48791100890793,-1.45150210249509,NA,NA
"경남","진주시","인턴",TRUE,2013,18,340657.5,25.5,24.6,25.8461538461538,0.899999999999108,-1.74725274725275,-2.64725274725186,-24.5927753532879,-1.49035071822749,23.1024246350604,NA,NA
"경남","진주시","일반의",TRUE,2013,18,340657.5,43,49.8,40.3846153846154,-2.60000000000007,1.19230769230771,3.79230769230777,-6.2373525081678,1.08020248919544,7.31755499736324,NA,NA
"경남","진주시","전문의",TRUE,2013,18,340657.5,620.388888888889,492.6,669.538461538462,23.4999999999993,15.5714285714286,-7.92857142857067,18.272668578145,16.1361098015508,-2.13655877659419,NA,NA
"경남","창원시","total",TRUE,2011,18,2098341,1731.05555555556,1347.33333333333,1807.8,49.0000000000048,49.7357142857146,0.735714285709754,70.8354730138423,119.884137601608,49.0486645877657,NA,NA
"경남","창원시","레지던트",TRUE,2011,18,2098341,71.9444444444444,65.3333333333333,73.2666666666667,-4.0000000000001,0.657142857142922,4.65714285714302,-5.98504300125605,18.6506087026212,24.6356517038773,NA,NA
"경남","창원시","인턴",TRUE,2011,18,2098341,19.8888888888889,18.3333333333333,20.2,-10.4999999999978,0.767857142857142,11.2678571428549,6.86912626099797,14.4985167965932,7.62939053559524,NA,NA
"경남","창원시","일반의",TRUE,2011,18,2098341,103.222222222222,95,104.866666666667,6.00000000000069,3.61071428571436,-2.38928571428633,6.00000000000138,-19.4415309415277,-25.4415309415291,NA,NA
"경남","창원시","전문의",TRUE,2011,18,2098341,1536,1168.66666666667,1609.46666666667,57.5000000000064,44.7000000000001,-12.8000000000063,63.9513897540997,106.176543043917,42.2251532898173,NA,NA
"경남","통영시","total",FALSE,NA,18,136054,157.777777777778,NA,NA,NA,NA,NA,NA,NA,NA,1.91124871001032,8.16013825153908
"경남","통영시","인턴",FALSE,NA,18,136054,0.222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,0.0288957688338494,0.0528147227684565
"경남","통영시","일반의",FALSE,NA,18,136054,17.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.439628482972123,0.68865689496853
"경남","통영시","전문의",FALSE,NA,18,136054,139.888888888889,NA,NA,NA,NA,NA,NA,NA,NA,1.44272445820441,7.41866663380236
"경남","하동군","total",TRUE,2012,18,49027,45.8888888888889,48,45.2857142857143,0.400000000000001,-1.08131868131868,-1.48131868131868,0.606426388041247,-0.458744773981663,-1.06517116202291,NA,NA
"경남","하동군","일반의",TRUE,2012,18,49027,15.0555555555556,18.5,14.0714285714286,2.00000000000008,-0.419780219780219,-2.41978021978029,2.18211974948435,-1.81270244746003,-3.99482219694437,NA,NA
"경남","하동군","전문의",TRUE,2012,18,49027,30.8333333333333,29.5,31.2142857142857,-1.6,-0.661538461538437,0.938461538461563,-1.5756933614432,1.35395767347847,2.92965103492167,NA,NA
"경남","함안군","total",TRUE,2011,18,66776.5,58,56,58.4,-0.499999999998548,0.371428571428626,0.871428571427174,-99.0998231856907,0.350448219875223,99.4502714055659,NA,NA
"경남","함안군","인턴",TRUE,2011,18,66776.5,0.0555555555555556,0,0.0666666666666667,0,0.0178571428571426,0.0178571428571426,0,0.00359290022876074,0.00359290022876074,NA,NA
"경남","함안군","일반의",TRUE,2011,18,66776.5,12.6666666666667,15.3333333333333,12.1333333333333,-0.499999999999678,0.0714285714285797,0.571428571428258,-7.07332154573177,0.561582380930079,7.63490392666185,NA,NA
"경남","함안군","전문의",TRUE,2011,18,66776.5,45.2777777777778,40.6666666666667,46.2,8.08568955333192e-13,0.282142857142859,0.28214285714205,-92.026501639894,-0.214727061283737,91.8117745786103,NA,NA
"경남","함양군","total",FALSE,NA,18,40208,42.2777777777778,NA,NA,NA,NA,NA,NA,NA,NA,-0.0278637770897841,0.280664000996123
"경남","함양군","인턴",FALSE,NA,18,40208,0.111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,0.00619195046439588,-0.0226257056020264
"경남","함양군","일반의",FALSE,NA,18,40208,15.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,-0.44994840041278,-0.387037173538359
"경남","함양군","전문의",FALSE,NA,18,40208,26.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.415892672858612,0.690326880136654
"경남","합천군","total",FALSE,NA,18,47513,53.4444444444444,NA,NA,NA,NA,NA,NA,NA,NA,-0.487100103199179,0.30880185898765
"경남","합천군","인턴",FALSE,NA,18,47513,0.0555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,0.00928792569659476,0.000301205500082988
"경남","합천군","일반의",FALSE,NA,18,47513,16.7222222222222,NA,NA,NA,NA,NA,NA,NA,NA,-0.560371517027864,-2.68176164537148
"경남","합천군","전문의",FALSE,NA,18,47513,36.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.0639834881320975,2.99026229885921
"경북","경주시","total",TRUE,2011,18,258677.5,344.833333333333,321,349.6,8.49999999999715,-0.864285714285713,-9.36428571428287,19.6771625007773,6.16557406865952,-13.5115884321177,NA,NA
"경북","경주시","레지던트",TRUE,2011,18,258677.5,34.3888888888889,46.6666666666667,31.9333333333333,-6.99999999999454,-2.59642857142852,4.40357142856602,12.3737483347065,-7.32905181585174,-19.7028001505582,NA,NA
"경북","경주시","인턴",TRUE,2011,18,258677.5,0.333333333333333,2,0,-2.99999999999808,0,2.99999999999808,1.47086500031853,0,-1.47086500031853,NA,NA
"경북","경주시","일반의",TRUE,2011,18,258677.5,37.8333333333333,38,37.8,6.50000000000173,0.296428571428558,-6.20357142857317,-0.20629750048824,4.19472519751096,4.4010226979992,NA,NA
"경북","경주시","전문의",TRUE,2011,18,258677.5,272.277777777778,234.333333333333,279.866666666667,11.9999999999936,1.43571428571431,-10.5642857142793,6.03884666623242,9.29990068700204,3.26105402076962,NA,NA
"경북","고령군","total",TRUE,2022,18,34012.5,28.6666666666667,29.5,25.75,0.384615384615386,0.299999999999999,-0.0846153846153866,1.1059479464108,2.09483093095997,0.98888298454917,NA,NA
"경북","고령군","일반의",TRUE,2022,18,34012.5,7.61111111111111,7.35714285714286,8.5,-0.138461538461537,-0.199999999999979,-0.0615384615384418,-0.572874529846406,0.8293435727842,1.40221810263061,NA,NA
"경북","고령군","전문의",TRUE,2022,18,34012.5,21.0555555555556,22.1428571428571,17.25,0.523076923076928,0.5,-0.0230769230769283,1.67882247625723,1.26548735817605,-0.413335118081179,NA,NA
"경북","구미시","total",TRUE,2011,18,414887,507.833333333333,409.666666666667,527.466666666667,25.0000000000005,6.8,-18.2000000000005,45.13416521928,10.9375924351191,-34.1965727841608,NA,NA
"경북","구미시","레지던트",TRUE,2011,18,414887,7.05555555555556,1.66666666666667,8.13333333333333,-0.500000000000232,0.150000000000008,0.65000000000024,0.415189328148972,0.752824867438235,0.337635539289262,NA,NA
"경북","구미시","인턴",TRUE,2011,18,414887,1.33333333333333,1.33333333333333,1.33333333333333,1.00000000000005,-0.296428571428572,-1.29642857142862,2.83037865629851,-0.353225241371275,-3.18360389766978,NA,NA
"경북","구미시","일반의",TRUE,2011,18,414887,27.7777777777778,29,27.5333333333333,3.50000000000036,-0.0678571428572655,-3.56785714285762,6.24556798444781,-0.324108228688623,-6.56967621313644,NA,NA
"경북","구미시","전문의",TRUE,2011,18,414887,471.666666666667,377.666666666667,490.466666666667,21.0000000000063,7.01428571428572,-13.9857142857206,35.6430292504119,10.8621010377413,-24.7809282126706,NA,NA
"경북","군위군","total",FALSE,NA,18,24122.5,18.0555555555556,NA,NA,NA,NA,NA,NA,NA,NA,-0.20330237358102,-0.156674414719891
"경북","군위군","인턴",FALSE,NA,18,24122.5,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.0299277605779153,-0.00904807565548918
"경북","군위군","일반의",FALSE,NA,18,24122.5,8.27777777777778,NA,NA,NA,NA,NA,NA,NA,NA,-0.036119711042311,-0.520252235053264
"경북","군위군","전문의",FALSE,NA,18,24122.5,9.61111111111111,NA,NA,NA,NA,NA,NA,NA,NA,-0.197110423116604,0.37262589598892
"경북","김천시","total",TRUE,2011,18,137785.5,167.722222222222,144,172.466666666667,1.00000000000002,2.48214285714294,1.48214285714291,3.44127864504177,2.46100527061512,-0.98027337442665,NA,NA
"경북","김천시","인턴",TRUE,2011,18,137785.5,0.111111111111111,0,0.133333333333333,0,0.025000000000001,0.025000000000001,0,0.0248530359959998,0.0248530359959998,NA,NA
"경북","김천시","일반의",TRUE,2011,18,137785.5,14.8888888888889,13.6666666666667,15.1333333333333,-1.50000000000027,0.246428571428558,1.74642857142883,2.97567751592216,0.251940896745846,-2.72373661917631,NA,NA
"경북","김천시","전문의",TRUE,2011,18,137785.5,152.722222222222,130.333333333333,157.2,2.50000000000056,2.21071428571432,-0.28928571428624,0.465601129128043,2.18421133787325,1.7186102087452,NA,NA
"경북","문경시","total",FALSE,NA,18,73998,99.9444444444444,NA,NA,NA,NA,NA,NA,NA,NA,0.223942208462337,2.52556146692185
"경북","문경시","일반의",FALSE,NA,18,73998,16.6111111111111,NA,NA,NA,NA,NA,NA,NA,NA,0.147574819401441,1.18304500692137
"경북","문경시","전문의",FALSE,NA,18,73998,83.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.0763673890608808,1.34251646000035
"경북","봉화군","total",FALSE,NA,18,33399,24.7222222222222,NA,NA,NA,NA,NA,NA,NA,NA,-0.168214654282767,0.0262631236811393
"경북","봉화군","일반의",FALSE,NA,18,33399,12.6111111111111,NA,NA,NA,NA,NA,NA,NA,NA,0.0154798761609894,-0.138099861299509
"경북","봉화군","전문의",FALSE,NA,18,33399,12.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,-0.183694530443734,0.16436298498075
"경북","상주시","total",FALSE,NA,18,101373,116.777777777778,NA,NA,NA,NA,NA,NA,NA,NA,0.635706914344666,4.43015508116404
"경북","상주시","인턴",FALSE,NA,18,101373,0.444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,0.0804953560371503,0.0558193522452952
"경북","상주시","일반의",FALSE,NA,18,101373,17.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,-0.410732714138263,-0.731606031164459
"경북","상주시","전문의",FALSE,NA,18,101373,98.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.965944272445818,5.1059417600824
"경북","성주군","total",TRUE,2011,18,45002.5,45.1111111111111,36.6666666666667,46.8,0.999999999999951,-0.264285714285669,-1.26428571428562,1.28969920427731,2.27791885907534,0.988219654798023,NA,NA
"경북","성주군","인턴",TRUE,2011,18,45002.5,0.222222222222222,0,0.266666666666667,0,0.0464285714285728,0.0464285714285728,0,0.0478702263298607,0.0478702263298607,NA,NA
"경북","성주군","일반의",TRUE,2011,18,45002.5,11.7222222222222,13,11.4666666666667,2.49999999999856,0.0499999999999998,-2.44999999999856,2.06545119358235,-0.342404090641348,-2.4078552842237,NA,NA
"경북","성주군","전문의",TRUE,2011,18,45002.5,33.1666666666667,23.6666666666667,35.0666666666667,-1.50000000000012,-0.360714285714335,1.13928571428579,-0.775751989306884,2.57245272338717,3.34820471269405,NA,NA
"경북","안동시","total",TRUE,2021,18,166786,307.444444444444,301.615384615385,322.6,8.62087912087922,-2.00000000000048,-10.6208791208797,11.5134289299319,11.5869190831122,0.0734901531803427,NA,NA
"경북","안동시","인턴",TRUE,2021,18,166786,0.5,0.538461538461538,0.4,-0.0769230769230773,-0.199999999999965,-0.123076923076888,-0.0331666763615464,-0.298549902664217,-0.26538322630267,NA,NA
"경북","안동시","일반의",TRUE,2021,18,166786,22.3888888888889,23.3846153846154,19.8,-0.461538461538461,0.0999999999999719,0.561538461538433,-0.841089259228578,0.984276144953478,1.82536540418206,NA,NA
"경북","안동시","전문의",TRUE,2021,18,166786,284.555555555556,277.692307692308,302.4,9.15934065934065,-1.90000000000001,-11.0593406593407,12.3876848655213,10.9011928408216,-1.48649202469975,NA,NA
"경북","영덕군","total",FALSE,NA,18,38790.5,39.7222222222222,NA,NA,NA,NA,NA,NA,NA,NA,0.0732714138286852,-0.78729485969692
"경북","영덕군","인턴",FALSE,NA,18,38790.5,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.0299277605779164,-0.0292700423988926
"경북","영덕군","일반의",FALSE,NA,18,38790.5,9,NA,NA,NA,NA,NA,NA,NA,NA,0.00206398348813146,-1.14963585691385
"경북","영덕군","전문의",FALSE,NA,18,38790.5,30.5555555555556,NA,NA,NA,NA,NA,NA,NA,NA,0.0412796697626429,0.391611039616108
"경북","영양군","total",FALSE,NA,18,17596,11.2777777777778,NA,NA,NA,NA,NA,NA,NA,NA,-0.265221878224974,-0.34593058815365
"경북","영양군","인턴",FALSE,NA,18,17596,0.222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,0.0515995872033018,-0.146025092314019
"경북","영양군","일반의",FALSE,NA,18,17596,5.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,-0.0536635706914341,-0.379726725958875
"경북","영양군","전문의",FALSE,NA,18,17596,5.72222222222222,NA,NA,NA,NA,NA,NA,NA,NA,-0.263157894736838,0.179821230119043
"경북","영주시","total",TRUE,2021,18,108809,122.055555555556,115.384615384615,139.4,4.20329670329666,-5.80000000000093,-10.0032967032976,4.93940934733808,-2.47275306293812,-7.4121624102762,NA,NA
"경북","영주시","일반의",TRUE,2021,18,108809,17.8888888888889,17.2307692307692,19.6,0.516483516483515,-3.09999999999966,-3.61648351648317,0.712075202495219,-8.24167673400157,-8.95375193649679,NA,NA
"경북","영주시","전문의",TRUE,2021,18,108809,104.166666666667,98.1538461538462,119.8,3.68681318681323,-2.70000000000035,-6.38681318681358,4.2273341448422,5.76892367106105,1.54158952621884,NA,NA
"경북","영천시","total",TRUE,2011,18,101341.5,130,125,131,4.00000000000032,0.3357142857143,-3.66428571428602,-3.62014351864869,0.140704024460033,3.76084754310873,NA,NA
"경북","영천시","인턴",TRUE,2011,18,101341.5,0.333333333333333,0,0.4,0,-0.0964285714285715,-0.0964285714285715,0,-0.155185798665512,-0.155185798665512,NA,NA
"경북","영천시","일반의",TRUE,2011,18,101341.5,12.4444444444444,12,12.5333333333333,-0.500000000000697,0.425000000000014,0.925000000000711,-4.31007175932448,0.756740471225457,5.06681223054993,NA,NA
"경북","영천시","전문의",TRUE,2011,18,101341.5,117.222222222222,113,118.066666666667,4.49999999999715,0.0071428571428599,-4.49285714285429,0.689928240678327,-0.46085064809998,-1.15077888877831,NA,NA
"경북","예천군","total",TRUE,2021,18,48623,45.9444444444444,43.4615384615385,52.4,1.52747252747254,-1.70000000000011,-3.22747252747265,1.18872512096427,-2.65046869144434,-3.83919381240861,NA,NA
"경북","예천군","일반의",TRUE,2021,18,48623,13,11.8461538461538,16,-0.0439560439560369,-1.59999999999997,-1.55604395604393,-0.400768578737338,-2.60947751174052,-2.20870893300318,NA,NA
"경북","예천군","전문의",TRUE,2021,18,48623,32.9444444444444,31.6153846153846,36.4,1.57142857142858,-0.100000000000001,-1.67142857142858,1.58949369970157,-0.0409911797029209,-1.63048487940449,NA,NA
"경북","울릉군","total",FALSE,NA,18,9988,16.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.016511867905061,0.483993743403948
"경북","울릉군","인턴",FALSE,NA,18,9988,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.0443756449948398,0.0752638186074496
"경북","울릉군","일반의",FALSE,NA,18,9988,2.77777777777778,NA,NA,NA,NA,NA,NA,NA,NA,0.090815273477818,-0.220116908168937
"경북","울릉군","전문의",FALSE,NA,18,9988,13.3888888888889,NA,NA,NA,NA,NA,NA,NA,NA,-0.11867905056758,0.628846832965492
"경북","울진군","total",FALSE,NA,18,51356,48.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,0.885448916408602,1.97791765790034
"경북","울진군","인턴",FALSE,NA,18,51356,0.0555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,0.013415892672857,-0.013958193603039
"경북","울진군","일반의",FALSE,NA,18,51356,8.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.262125902992776,-0.148224629553593
"경북","울진군","전문의",FALSE,NA,18,51356,39.3888888888889,NA,NA,NA,NA,NA,NA,NA,NA,0.609907120743047,2.14010048105693
"경북","의성군","total",TRUE,2021,18,53744,59.5,60.3076923076923,57.4,0.324175824175825,-2.69999999999976,-3.02417582417558,3.31936478203627,-4.73107747328465,-8.05044225532092,NA,NA
"경북","의성군","인턴",TRUE,2021,18,53744,0.444444444444444,0.0769230769230769,1.4,0.0329670329670331,-0.199999999999998,-0.232967032967031,0.181492695658178,0.811451193613161,0.629958497954983,NA,NA
"경북","의성군","일반의",TRUE,2021,18,53744,18.4444444444444,18,19.6,-0.521978021978022,-1.30000000000002,-0.778021978021998,3.96827595404264,-2.39650637566216,-6.3647823297048,NA,NA
