region_sido,region_sigungu,doctor_level,year,doctor_no
전남,곡성군,total,2021,38
전남,곡성군,total,2022,39
전남,곡성군,total,2023,36
전남,곡성군,total,2024,36
전남,곡성군,total,2025,34
전남,곡성군,레지던트,2007,0
전남,곡성군,레지던트,2008,0
전남,곡성군,레지던트,2009,0
전남,곡성군,레지던트,2010,0
전남,곡성군,레지던트,2011,0
전남,곡성군,레지던트,2012,0
전남,곡성군,레지던트,2013,0
전남,곡성군,레지던트,2014,0
전남,곡성군,레지던트,2015,0
전남,곡성군,레지던트,2016,0
전남,곡성군,레지던트,2017,0
전남,곡성군,레지던트,2018,0
전남,곡성군,레지던트,2019,0
전남,곡성군,레지던트,2020,0
전남,곡성군,레지던트,2021,0
전남,곡성군,레지던트,2022,0
전남,곡성군,레지던트,2023,0
전남,곡성군,레지던트,2024,0
전남,곡성군,레지던트,2025,0
전남,곡성군,인턴,2007,0
전남,곡성군,인턴,2008,0
전남,곡성군,인턴,2009,0
전남,곡성군,인턴,2010,0
전남,곡성군,인턴,2011,0
전남,곡성군,인턴,2012,0
전남,곡성군,인턴,2013,0
전남,곡성군,인턴,2014,0
전남,곡성군,인턴,2015,0
전남,곡성군,인턴,2016,0
전남,곡성군,인턴,2017,0
전남,곡성군,인턴,2018,0
전남,곡성군,인턴,2019,0
전남,곡성군,인턴,2020,0
전남,곡성군,인턴,2021,0
전남,곡성군,인턴,2022,0
전남,곡성군,인턴,2023,0
전남,곡성군,인턴,2024,0
전남,곡성군,인턴,2025,0
전남,곡성군,일반의,2007,15
전남,곡성군,일반의,2008,10
전남,곡성군,일반의,2009,10
전남,곡성군,일반의,2010,14
전남,곡성군,일반의,2011,15
전남,곡성군,일반의,2012,14
전남,곡성군,일반의,2013,8
전남,곡성군,일반의,2014,8
전남,곡성군,일반의,2015,7
전남,곡성군,일반의,2016,7
전남,곡성군,일반의,2017,9
전남,곡성군,일반의,2018,10
전남,곡성군,일반의,2019,13
전남,곡성군,일반의,2020,15
전남,곡성군,일반의,2021,15
전남,곡성군,일반의,2022,15
전남,곡성군,일반의,2023,13
전남,곡성군,일반의,2024,11
전남,곡성군,일반의,2025,8
전남,곡성군,전문의,2007,23
전남,곡성군,전문의,2008,24
전남,곡성군,전문의,2009,24
전남,곡성군,전문의,2010,23
전남,곡성군,전문의,2011,24
전남,곡성군,전문의,2012,24
전남,곡성군,전문의,2013,29
전남,곡성군,전문의,2014,32
전남,곡성군,전문의,2015,31
전남,곡성군,전문의,2016,31
전남,곡성군,전문의,2017,30
전남,곡성군,전문의,2018,28
전남,곡성군,전문의,2019,25
전남,곡성군,전문의,2020,24
전남,곡성군,전문의,2021,23
전남,곡성군,전문의,2022,24
전남,곡성군,전문의,2023,23
전남,곡성군,전문의,2024,25
전남,곡성군,전문의,2025,26
전남,광양시,total,2007,83
전남,광양시,total,2008,93
전남,광양시,total,2009,89
전남,광양시,total,2010,88
전남,광양시,total,2011,94
전남,광양시,total,2012,99
전남,광양시,total,2013,116
전남,광양시,total,2014,118
전남,광양시,total,2015,122
전남,광양시,total,2016,123
전남,광양시,total,2017,124
전남,광양시,total,2018,125
전남,광양시,total,2019,121
전남,광양시,total,2020,135
전남,광양시,total,2021,130
전남,광양시,total,2022,132
전남,광양시,total,2023,129
전남,광양시,total,2024,127
전남,광양시,total,2025,142
전남,광양시,레지던트,2007,0
전남,광양시,레지던트,2008,0
전남,광양시,레지던트,2009,0
전남,광양시,레지던트,2010,0
전남,광양시,레지던트,2011,0
전남,광양시,레지던트,2012,0
전남,광양시,레지던트,2013,0
전남,광양시,레지던트,2014,0
전남,광양시,레지던트,2015,0
전남,광양시,레지던트,2016,0
전남,광양시,레지던트,2017,0
전남,광양시,레지던트,2018,0
전남,광양시,레지던트,2019,0
전남,광양시,레지던트,2020,0
전남,광양시,레지던트,2021,0
전남,광양시,레지던트,2022,0
전남,광양시,레지던트,2023,0
전남,광양시,레지던트,2024,0
전남,광양시,레지던트,2025,0
전남,광양시,인턴,2007,0
전남,광양시,인턴,2008,0
전남,광양시,인턴,2009,0
전남,광양시,인턴,2010,0
전남,광양시,인턴,2011,0
전남,광양시,인턴,2012,0
전남,광양시,인턴,2013,0
전남,광양시,인턴,2014,0
전남,광양시,인턴,2015,0
전남,광양시,인턴,2016,0
전남,광양시,인턴,2017,0
전남,광양시,인턴,2018,0
전남,광양시,인턴,2019,0
전남,광양시,인턴,2020,0
전남,광양시,인턴,2021,0
전남,광양시,인턴,2022,0
전남,광양시,인턴,2023,0
전남,광양시,인턴,2024,1
전남,광양시,인턴,2025,0
전남,광양시,일반의,2007,15
전남,광양시,일반의,2008,15
전남,광양시,일반의,2009,14
전남,광양시,일반의,2010,14
전남,광양시,일반의,2011,13
전남,광양시,일반의,2012,10
전남,광양시,일반의,2013,9
전남,광양시,일반의,2014,11
전남,광양시,일반의,2015,8
전남,광양시,일반의,2016,7
전남,광양시,일반의,2017,9
전남,광양시,일반의,2018,10
전남,광양시,일반의,2019,11
전남,광양시,일반의,2020,12
전남,광양시,일반의,2021,11
전남,광양시,일반의,2022,12
전남,광양시,일반의,2023,9
전남,광양시,일반의,2024,9
전남,광양시,일반의,2025,25
전남,광양시,전문의,2007,68
전남,광양시,전문의,2008,78
전남,광양시,전문의,2009,75
전남,광양시,전문의,2010,74
전남,광양시,전문의,2011,81
전남,광양시,전문의,2012,89
전남,광양시,전문의,2013,107
전남,광양시,전문의,2014,107
전남,광양시,전문의,2015,114
전남,광양시,전문의,2016,116
전남,광양시,전문의,2017,115
전남,광양시,전문의,2018,115
전남,광양시,전문의,2019,110
전남,광양시,전문의,2020,123
전남,광양시,전문의,2021,119
전남,광양시,전문의,2022,120
전남,광양시,전문의,2023,120
전남,광양시,전문의,2024,117
전남,광양시,전문의,2025,117
전남,구례군,total,2007,29
전남,구례군,total,2008,27
전남,구례군,total,2009,28
전남,구례군,total,2010,34
전남,구례군,total,2011,33
전남,구례군,total,2012,36
전남,구례군,total,2013,35
전남,구례군,total,2014,37
전남,구례군,total,2015,36
전남,구례군,total,2016,38
전남,구례군,total,2017,38
전남,구례군,total,2018,39
전남,구례군,total,2019,39
전남,구례군,total,2020,38
전남,구례군,total,2021,40
전남,구례군,total,2022,38
전남,구례군,total,2023,32
전남,구례군,total,2024,30
전남,구례군,total,2025,30
전남,구례군,레지던트,2007,0
전남,구례군,레지던트,2008,0
전남,구례군,레지던트,2009,0
전남,구례군,레지던트,2010,0
전남,구례군,레지던트,2011,0
전남,구례군,레지던트,2012,0
전남,구례군,레지던트,2013,0
전남,구례군,레지던트,2014,0
전남,구례군,레지던트,2015,0
전남,구례군,레지던트,2016,0
전남,구례군,레지던트,2017,0
전남,구례군,레지던트,2018,0
전남,구례군,레지던트,2019,0
전남,구례군,레지던트,2020,0
전남,구례군,레지던트,2021,0
전남,구례군,레지던트,2022,0
전남,구례군,레지던트,2023,0
전남,구례군,레지던트,2024,0
전남,구례군,레지던트,2025,0
전남,구례군,인턴,2007,0
전남,구례군,인턴,2008,0
전남,구례군,인턴,2009,0
전남,구례군,인턴,2010,0
전남,구례군,인턴,2011,0
전남,구례군,인턴,2012,0
전남,구례군,인턴,2013,0
전남,구례군,인턴,2014,0
전남,구례군,인턴,2015,0
전남,구례군,인턴,2016,0
전남,구례군,인턴,2017,0
전남,구례군,인턴,2018,0
전남,구례군,인턴,2019,1
전남,구례군,인턴,2020,1
전남,구례군,인턴,2021,0
전남,구례군,인턴,2022,0
전남,구례군,인턴,2023,0
전남,구례군,인턴,2024,1
전남,구례군,인턴,2025,0
전남,구례군,일반의,2007,8
전남,구례군,일반의,2008,8
전남,구례군,일반의,2009,5
전남,구례군,일반의,2010,8
전남,구례군,일반의,2011,10
전남,구례군,일반의,2012,8
전남,구례군,일반의,2013,6
전남,구례군,일반의,2014,8
전남,구례군,일반의,2015,9
전남,구례군,일반의,2016,8
전남,구례군,일반의,2017,6
전남,구례군,일반의,2018,8
전남,구례군,일반의,2019,9
전남,구례군,일반의,2020,11
전남,구례군,일반의,2021,11
전남,구례군,일반의,2022,9
전남,구례군,일반의,2023,5
전남,구례군,일반의,2024,4
전남,구례군,일반의,2025,7
전남,구례군,전문의,2007,21
전남,구례군,전문의,2008,19
전남,구례군,전문의,2009,23
전남,구례군,전문의,2010,26
전남,구례군,전문의,2011,23
전남,구례군,전문의,2012,28
전남,구례군,전문의,2013,29
전남,구례군,전문의,2014,29
전남,구례군,전문의,2015,27
전남,구례군,전문의,2016,30
전남,구례군,전문의,2017,32
전남,구례군,전문의,2018,31
전남,구례군,전문의,2019,29
전남,구례군,전문의,2020,26
전남,구례군,전문의,2021,29
전남,구례군,전문의,2022,29
전남,구례군,전문의,2023,27
전남,구례군,전문의,2024,25
전남,구례군,전문의,2025,23
전남,나주시,total,2007,133
전남,나주시,total,2008,138
전남,나주시,total,2009,145
전남,나주시,total,2010,144
전남,나주시,total,2011,156
전남,나주시,total,2012,165
전남,나주시,total,2013,174
전남,나주시,total,2014,177
전남,나주시,total,2015,177
전남,나주시,total,2016,187
전남,나주시,total,2017,192
전남,나주시,total,2018,200
전남,나주시,total,2019,197
전남,나주시,total,2020,193
전남,나주시,total,2021,210
전남,나주시,total,2022,212
전남,나주시,total,2023,210
전남,나주시,total,2024,207
전남,나주시,total,2025,207
전남,나주시,레지던트,2007,0
전남,나주시,레지던트,2008,0
전남,나주시,레지던트,2009,11
전남,나주시,레지던트,2010,12
전남,나주시,레지던트,2011,12
전남,나주시,레지던트,2012,14
전남,나주시,레지던트,2013,14
전남,나주시,레지던트,2014,11
전남,나주시,레지던트,2015,12
전남,나주시,레지던트,2016,11
전남,나주시,레지던트,2017,12
전남,나주시,레지던트,2018,10
전남,나주시,레지던트,2019,10
전남,나주시,레지던트,2020,9
전남,나주시,레지던트,2021,10
전남,나주시,레지던트,2022,10
전남,나주시,레지던트,2023,14
전남,나주시,레지던트,2024,13
전남,나주시,레지던트,2025,11
전남,나주시,인턴,2007,1
전남,나주시,인턴,2008,2
전남,나주시,인턴,2009,0
전남,나주시,인턴,2010,0
전남,나주시,인턴,2011,0
전남,나주시,인턴,2012,0
전남,나주시,인턴,2013,0
전남,나주시,인턴,2014,0
전남,나주시,인턴,2015,0
전남,나주시,인턴,2016,0
전남,나주시,인턴,2017,0
전남,나주시,인턴,2018,0
전남,나주시,인턴,2019,0
전남,나주시,인턴,2020,0
전남,나주시,인턴,2021,0
전남,나주시,인턴,2022,0
전남,나주시,인턴,2023,2
전남,나주시,인턴,2024,0
전남,나주시,인턴,2025,0
전남,나주시,일반의,2007,28
전남,나주시,일반의,2008,31
전남,나주시,일반의,2009,25
전남,나주시,일반의,2010,22
전남,나주시,일반의,2011,22
전남,나주시,일반의,2012,21
전남,나주시,일반의,2013,18
전남,나주시,일반의,2014,17
전남,나주시,일반의,2015,17
전남,나주시,일반의,2016,21
전남,나주시,일반의,2017,21
전남,나주시,일반의,2018,22
전남,나주시,일반의,2019,23
전남,나주시,일반의,2020,24
전남,나주시,일반의,2021,24
전남,나주시,일반의,2022,25
전남,나주시,일반의,2023,21
전남,나주시,일반의,2024,21
전남,나주시,일반의,2025,24
전남,나주시,전문의,2007,104
전남,나주시,전문의,2008,105
전남,나주시,전문의,2009,109
전남,나주시,전문의,2010,110
전남,나주시,전문의,2011,122
전남,나주시,전문의,2012,130
전남,나주시,전문의,2013,142
전남,나주시,전문의,2014,149
전남,나주시,전문의,2015,148
전남,나주시,전문의,2016,155
전남,나주시,전문의,2017,159
전남,나주시,전문의,2018,168
전남,나주시,전문의,2019,164
전남,나주시,전문의,2020,160
전남,나주시,전문의,2021,176
전남,나주시,전문의,2022,177
전남,나주시,전문의,2023,173
전남,나주시,전문의,2024,173
전남,나주시,전문의,2025,172
전남,담양군,total,2007,62
전남,담양군,total,2008,63
전남,담양군,total,2009,72
전남,담양군,total,2010,74
전남,담양군,total,2011,74
전남,담양군,total,2012,68
전남,담양군,total,2013,69
전남,담양군,total,2014,71
전남,담양군,total,2015,73
전남,담양군,total,2016,68
전남,담양군,total,2017,65
전남,담양군,total,2018,70
전남,담양군,total,2019,65
전남,담양군,total,2020,68
전남,담양군,total,2021,66
전남,담양군,total,2022,70
전남,담양군,total,2023,62
전남,담양군,total,2024,64
전남,담양군,total,2025,66
전남,담양군,레지던트,2007,0
전남,담양군,레지던트,2008,0
전남,담양군,레지던트,2009,0
전남,담양군,레지던트,2010,0
전남,담양군,레지던트,2011,0
전남,담양군,레지던트,2012,0
전남,담양군,레지던트,2013,0
전남,담양군,레지던트,2014,0
전남,담양군,레지던트,2015,0
전남,담양군,레지던트,2016,0
전남,담양군,레지던트,2017,0
전남,담양군,레지던트,2018,0
전남,담양군,레지던트,2019,0
전남,담양군,레지던트,2020,0
전남,담양군,레지던트,2021,0
전남,담양군,레지던트,2022,0
전남,담양군,레지던트,2023,0
전남,담양군,레지던트,2024,0
전남,담양군,레지던트,2025,0
전남,담양군,인턴,2007,0
전남,담양군,인턴,2008,0
전남,담양군,인턴,2009,0
전남,담양군,인턴,2010,0
전남,담양군,인턴,2011,0
전남,담양군,인턴,2012,0
전남,담양군,인턴,2013,0
전남,담양군,인턴,2014,0
전남,담양군,인턴,2015,0
전남,담양군,인턴,2016,0
전남,담양군,인턴,2017,0
전남,담양군,인턴,2018,0
전남,담양군,인턴,2019,0
전남,담양군,인턴,2020,1
전남,담양군,인턴,2021,0
전남,담양군,인턴,2022,0
전남,담양군,인턴,2023,0
전남,담양군,인턴,2024,0
전남,담양군,인턴,2025,0
전남,담양군,일반의,2007,15
전남,담양군,일반의,2008,12
전남,담양군,일반의,2009,15
전남,담양군,일반의,2010,20
전남,담양군,일반의,2011,21
전남,담양군,일반의,2012,14
전남,담양군,일반의,2013,17
전남,담양군,일반의,2014,13
전남,담양군,일반의,2015,14
전남,담양군,일반의,2016,14
전남,담양군,일반의,2017,14
전남,담양군,일반의,2018,16
전남,담양군,일반의,2019,16
전남,담양군,일반의,2020,15
전남,담양군,일반의,2021,15
전남,담양군,일반의,2022,17
전남,담양군,일반의,2023,15
전남,담양군,일반의,2024,13
전남,담양군,일반의,2025,16
전남,담양군,전문의,2007,47
전남,담양군,전문의,2008,51
전남,담양군,전문의,2009,57
전남,담양군,전문의,2010,54
전남,담양군,전문의,2011,53
전남,담양군,전문의,2012,54
전남,담양군,전문의,2013,52
전남,담양군,전문의,2014,58
전남,담양군,전문의,2015,59
전남,담양군,전문의,2016,54
전남,담양군,전문의,2017,51
전남,담양군,전문의,2018,54
전남,담양군,전문의,2019,49
