year,source_file,sheet_name,line,direction,train_no,train_type,station_name,station_order,time_minutes,service_note
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,848,KTX-이음,평창역,6,1357,매일
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,848,KTX-이음,둔내역,7,1366,매일
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,848,KTX-이음,만종역,9,1382,매일
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,848,KTX-이음,양평역,11,1403,매일
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,848,KTX-이음,청량리역,14,1431,매일
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,848,KTX-이음,서울역,15,1451,매일
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,852,KTX-이음,강릉역,4,605,"토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,852,KTX-이음,평창역,6,627,"토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,852,KTX-이음,만종역,9,646,"토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,852,KTX-이음,상봉역,13,690,"토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,852,KTX-이음,청량리역,14,696,"토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,854,KTX-이음,강릉역,4,660,"토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,854,KTX-이음,평창역,6,683,"토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,854,KTX-이음,만종역,9,704,"토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,854,KTX-이음,양평역,11,726,"토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,854,KTX-이음,상봉역,13,750,"토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,854,KTX-이음,청량리역,14,755,"토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,856,KTX-이음,강릉역,4,833,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,856,KTX-이음,둔내역,7,861,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,856,KTX-이음,서원주역,10,878,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,856,KTX-이음,양평역,11,897,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,856,KTX-이음,상봉역,13,920,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,856,KTX-이음,청량리역,14,925,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,860,KTX-이음,강릉역,4,956,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,860,KTX-이음,만종역,9,994,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,860,KTX-이음,청량리역,14,1040,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,862,KTX-이음,강릉역,4,1070,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,862,KTX-이음,진부(오대산)역,5,1090,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,862,KTX-이음,횡성역,8,1110,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,862,KTX-이음,만종역,9,1120,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,862,KTX-이음,양평역,11,1143,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,862,KTX-이음,청량리역,14,1169,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,864,KTX-이음,강릉역,4,1208,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,864,KTX-이음,진부(오대산)역,5,1228,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,864,KTX-이음,평창역,6,1236,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,864,KTX-이음,횡성역,8,1251,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,864,KTX-이음,서원주역,10,1263,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,864,KTX-이음,덕소역,12,1294,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,864,KTX-이음,상봉역,13,1305,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,864,KTX-이음,청량리역,14,1311,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,866,KTX-이음,강릉역,4,1320,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,866,KTX-이음,진부(오대산)역,5,1340,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,866,KTX-이음,평창역,6,1349,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,866,KTX-이음,횡성역,8,1365,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,866,KTX-이음,상봉역,13,1414,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,866,KTX-이음,청량리역,14,1419,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,868,KTX-이음,강릉역,4,1036,"월,화,수,목,금"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,868,KTX-이음,평창역,6,1060,"월,화,수,목,금"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,868,KTX-이음,만종역,9,1081,"월,화,수,목,금"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,868,KTX-이음,청량리역,14,1127,"월,화,수,목,금"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,872,KTX-이음,강릉역,4,587,"토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,872,KTX-이음,진부(오대산)역,5,607,"토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,872,KTX-이음,둔내역,7,622,"토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,872,KTX-이음,만종역,9,636,"토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,872,KTX-이음,청량리역,14,684,"토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,884,KTX-이음,동해역,1,758,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,884,KTX-이음,묵호역,2,766,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,884,KTX-이음,정동진역,3,787,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,884,KTX-이음,만종역,9,835,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,884,KTX-이음,상봉역,13,878,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,884,KTX-이음,청량리역,14,883,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,886,KTX-이음,동해역,1,940,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,886,KTX-이음,묵호역,2,947,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,886,KTX-이음,정동진역,3,968,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,886,KTX-이음,만종역,9,1015,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,886,KTX-이음,덕소역,12,1051,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,886,KTX-이음,상봉역,13,1061,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,886,KTX-이음,청량리역,14,1067,"금,토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,888,KTX-이음,동해역,1,997,"토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,888,KTX-이음,묵호역,2,1004,"토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,888,KTX-이음,정동진역,3,1027,"토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,888,KTX-이음,평창역,6,1060,"토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,888,KTX-이음,만종역,9,1081,"토,일"
2024,2024년 KTX 시간표.xlsx,강릉선,강릉선,상행,888,KTX-이음,청량리역,14,1127,"토,일"
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,701,KTX-이음,청량리역,2,338,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,701,KTX-이음,양평역,4,364,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,701,KTX-이음,원주역,6,387,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,701,KTX-이음,제천역,7,404,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,701,KTX-이음,단양역,8,419,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,701,KTX-이음,영주역,10,440,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,701,KTX-이음,안동역,11,460,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,703,KTX-이음,청량리역,2,427,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,703,KTX-이음,상봉역,3,433,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,703,KTX-이음,원주역,6,477,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,703,KTX-이음,제천역,7,494,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,703,KTX-이음,단양역,8,509,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,703,KTX-이음,풍기역,9,522,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,703,KTX-이음,영주역,10,534,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,703,KTX-이음,안동역,11,554,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,705,KTX-이음,서울역,1,541,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,705,KTX-이음,청량리역,2,562,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,705,KTX-이음,서원주역,5,609,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,705,KTX-이음,원주역,6,615,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,705,KTX-이음,제천역,7,632,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,705,KTX-이음,단양역,8,647,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,705,KTX-이음,풍기역,9,660,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,705,KTX-이음,영주역,10,672,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,705,KTX-이음,안동역,11,692,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,707,KTX-이음,서울역,1,661,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,707,KTX-이음,청량리역,2,682,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,707,KTX-이음,양평역,4,708,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,707,KTX-이음,서원주역,5,731,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,707,KTX-이음,원주역,6,739,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,707,KTX-이음,제천역,7,756,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,707,KTX-이음,영주역,10,789,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,707,KTX-이음,안동역,11,809,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,709,KTX-이음,청량리역,2,711,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,709,KTX-이음,상봉역,3,717,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,709,KTX-이음,원주역,6,761,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,709,KTX-이음,제천역,7,778,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,709,KTX-이음,단양역,8,793,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,709,KTX-이음,풍기역,9,806,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,709,KTX-이음,영주역,10,818,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,709,KTX-이음,안동역,11,838,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,711,KTX-이음,서울역,1,901,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,711,KTX-이음,청량리역,2,922,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,711,KTX-이음,양평역,4,949,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,711,KTX-이음,서원주역,5,972,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,711,KTX-이음,원주역,6,979,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,711,KTX-이음,제천역,7,997,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,711,KTX-이음,단양역,8,1011,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,711,KTX-이음,풍기역,9,1025,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,711,KTX-이음,영주역,10,1037,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,711,KTX-이음,안동역,11,1057,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,713,KTX-이음,서울역,1,1106,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,713,KTX-이음,청량리역,2,1127,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,713,KTX-이음,서원주역,5,1174,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,713,KTX-이음,원주역,6,1181,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,713,KTX-이음,제천역,7,1198,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,713,KTX-이음,단양역,8,1213,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,713,KTX-이음,풍기역,9,1226,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,713,KTX-이음,영주역,10,1238,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,713,KTX-이음,안동역,11,1258,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,715,KTX-이음,청량리역,2,1320,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,715,KTX-이음,양평역,4,1347,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,715,KTX-이음,원주역,6,1370,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,715,KTX-이음,제천역,7,1387,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,715,KTX-이음,영주역,10,1420,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,781,KTX-이음,청량리역,2,1002,"토,일"
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,781,KTX-이음,원주역,6,1049,"토,일"
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,781,KTX-이음,제천역,7,1067,"토,일"
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,781,KTX-이음,영주역,10,1100,"토,일"
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,하행,781,KTX-이음,안동역,11,1120,"토,일"
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,702,KTX-이음,안동역,1,358,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,702,KTX-이음,영주역,2,378,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,702,KTX-이음,단양역,4,400,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,702,KTX-이음,제천역,5,415,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,702,KTX-이음,원주역,6,432,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,702,KTX-이음,서원주역,7,444,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,702,KTX-이음,양평역,8,465,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,702,KTX-이음,청량리역,10,496,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,702,KTX-이음,서울역,11,516,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,704,KTX-이음,안동역,1,480,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,704,KTX-이음,영주역,2,500,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,704,KTX-이음,풍기역,3,511,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,704,KTX-이음,단양역,4,525,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,704,KTX-이음,제천역,5,540,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,704,KTX-이음,원주역,6,557,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,704,KTX-이음,서원주역,7,569,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,704,KTX-이음,청량리역,10,616,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,704,KTX-이음,서울역,11,636,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,706,KTX-이음,안동역,1,640,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,706,KTX-이음,영주역,2,660,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,706,KTX-이음,단양역,4,682,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,706,KTX-이음,제천역,5,697,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,706,KTX-이음,원주역,6,714,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,706,KTX-이음,양평역,8,737,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,706,KTX-이음,청량리역,10,765,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,708,KTX-이음,안동역,1,716,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,708,KTX-이음,영주역,2,736,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,708,KTX-이음,풍기역,3,747,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,708,KTX-이음,제천역,5,774,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,708,KTX-이음,원주역,6,790,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,708,KTX-이음,서원주역,7,802,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,708,KTX-이음,청량리역,10,850,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,708,KTX-이음,서울역,11,869,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,710,KTX-이음,안동역,1,833,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,710,KTX-이음,영주역,2,854,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,710,KTX-이음,단양역,4,876,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,710,KTX-이음,제천역,5,891,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,710,KTX-이음,원주역,6,908,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,710,KTX-이음,상봉역,9,951,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,710,KTX-이음,청량리역,10,956,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,712,KTX-이음,안동역,1,890,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,712,KTX-이음,영주역,2,910,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,712,KTX-이음,풍기역,3,922,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,712,KTX-이음,단양역,4,935,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,712,KTX-이음,제천역,5,950,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,712,KTX-이음,원주역,6,967,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,712,KTX-이음,서원주역,7,979,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,712,KTX-이음,양평역,8,1000,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,712,KTX-이음,청량리역,10,1028,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,712,KTX-이음,서울역,11,1048,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,714,KTX-이음,안동역,1,1077,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,714,KTX-이음,영주역,2,1098,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,714,KTX-이음,제천역,5,1132,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,714,KTX-이음,원주역,6,1149,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,714,KTX-이음,청량리역,10,1195,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,716,KTX-이음,안동역,1,1285,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,716,KTX-이음,영주역,2,1305,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,716,KTX-이음,제천역,5,1339,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,716,KTX-이음,원주역,6,1355,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,716,KTX-이음,양평역,8,1378,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,716,KTX-이음,청량리역,10,1404,매일
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,782,KTX-이음,안동역,1,1141,"토,일"
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,782,KTX-이음,영주역,2,1162,"토,일"
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,782,KTX-이음,풍기역,3,1173,"토,일"
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,782,KTX-이음,단양역,4,1186,"토,일"
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,782,KTX-이음,제천역,5,1202,"토,일"
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,782,KTX-이음,원주역,6,1219,"토,일"
2024,2024년 KTX 시간표.xlsx,중앙선,중앙선,상행,782,KTX-이음,청량리역,10,1265,"토,일"
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,731,KTX-이음,판교(경기)역,1,509,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,731,KTX-이음,부발역,2,540,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,731,KTX-이음,가남역,3,549,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,731,KTX-이음,감곡장호원역,4,556,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,731,KTX-이음,앙성온천역,5,565,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,731,KTX-이음,충주역,6,574,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,733,KTX-이음,판교(경기)역,1,745,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,733,KTX-이음,부발역,2,776,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,733,KTX-이음,가남역,3,785,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,733,KTX-이음,감곡장호원역,4,792,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,733,KTX-이음,앙성온천역,5,801,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,733,KTX-이음,충주역,6,810,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,735,KTX-이음,판교(경기)역,1,963,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,735,KTX-이음,부발역,2,994,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,735,KTX-이음,가남역,3,1003,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,735,KTX-이음,감곡장호원역,4,1010,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,735,KTX-이음,앙성온천역,5,1019,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,735,KTX-이음,충주역,6,1028,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,737,KTX-이음,판교(경기)역,1,1185,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,737,KTX-이음,부발역,2,1216,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,737,KTX-이음,가남역,3,1225,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,737,KTX-이음,감곡장호원역,4,1232,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,737,KTX-이음,앙성온천역,5,1241,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,하행,737,KTX-이음,충주역,6,1250,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,상행,732,KTX-이음,충주역,1,390,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,상행,732,KTX-이음,앙성온천역,2,401,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,상행,732,KTX-이음,감곡장호원역,3,409,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,상행,732,KTX-이음,가남역,4,417,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,상행,732,KTX-이음,부발역,5,424,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,상행,732,KTX-이음,판교(경기)역,6,455,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,상행,734,KTX-이음,충주역,1,644,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,상행,734,KTX-이음,앙성온천역,2,655,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,상행,734,KTX-이음,감곡장호원역,3,663,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,상행,734,KTX-이음,가남역,4,671,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,상행,734,KTX-이음,부발역,5,678,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,상행,734,KTX-이음,판교(경기)역,6,709,매일
2024,2024년 KTX 시간표.xlsx,중부내륙선,중부내륙선,상행,736,KTX-이음,충주역,1,860,매일
