region_sido,region_sigungu,year,selected_station,selected_terminal,ktx_travel_time_min,ktx_travel_time_median,ktx_travel_time_mean,car_to_station_time,wait_penalty,train_travel_time_min,train_travel_time_median,train_travel_time_mean,interval_minutes,n_trains,distance_to_station_km,car_travel_time,travel_time
울산,동구,2012,울산역,서울역,174.7,188.7,197.60697674418606,15.7,30.0,129,143.0,151.90697674418604,25.547619047619047,43,6.642066920545621,291.7,188.7
울산,동구,2013,울산역,서울역,174.7,190.7,197.45555555555558,15.7,30.0,129,145.0,151.75555555555556,23.863636363636363,45,6.642066920545621,291.7,190.7
울산,동구,2014,울산역,서울역,174.7,197.7,200.65744680851066,15.7,30.0,129,152.0,154.95744680851064,23.32608695652174,47,6.642066920545621,291.7,197.7
울산,동구,2015,울산역,서울역,171.7,189.2,195.74545454545455,15.7,30.0,126,143.5,150.04545454545453,24.697674418604652,44,6.642066920545621,291.7,189.2
울산,동구,2016,울산역,용산역,168.7,177.7,176.36666666666667,15.7,30.0,123,132.0,130.66666666666666,325.0,3,6.642066920545621,291.7,177.7
울산,동구,2017,울산역,용산역,172.7,182.2,180.03333333333336,15.7,30.0,127,136.5,134.33333333333334,154.0,6,6.642066920545621,291.7,182.2
울산,동구,2018,울산역,서울역,173.7,184.7,186.97777777777776,15.7,30.0,128,139.0,141.27777777777777,30.97142857142857,36,6.642066920545621,291.7,184.7
울산,동구,2019,울산역,서울역,167.7,184.7,187.5684210526316,15.7,30.0,122,139.0,141.8684210526316,29.27027027027027,38,6.642066920545621,291.7,184.7
울산,동구,2020,울산역,서울역,167.7,184.7,187.5421052631579,15.7,30.0,122,139.0,141.8421052631579,29.27027027027027,38,6.642066920545621,291.7,184.7
울산,동구,2021,울산역,서울역,167.7,184.7,185.83157894736843,15.7,30.0,122,139.0,140.1315789473684,29.324324324324323,38,6.642066920545621,291.7,184.7
울산,동구,2022,울산역,서울역,167.7,184.7,185.83157894736843,15.7,30.0,122,139.0,140.1315789473684,29.324324324324323,38,6.642066920545621,291.7,184.7
울산,동구,2023,울산역,서울역,169.7,188.7,190.00952380952378,15.7,30.0,124,143.0,144.3095238095238,25.24390243902439,42,6.642066920545621,291.7,188.7
울산,동구,2024,울산역,서울역,169.7,189.7,191.36666666666667,15.7,30.0,124,144.0,145.66666666666666,23.522727272727273,45,6.642066920545621,291.7,189.7
울산,동구,2025,울산역,서울역,169.7,190.2,192.42727272727274,15.7,30.0,124,144.5,146.72727272727272,24.069767441860463,44,6.642066920545621,291.7,190.2
울산,북구,2007,,,,,,,,,,,,,,279.4,279.4
울산,북구,2008,,,,,,,,,,,,,,279.4,279.4
울산,북구,2009,,,,,,,,,,,,,,279.4,279.4
울산,북구,2010,울산역,서울역,169.2,183.2,191.64444444444445,15.2,30.0,124,138.0,146.44444444444446,29.97142857142857,36,8.153588440256572,279.4,183.2
울산,북구,2011,울산역,서울역,179.2,189.7,199.14736842105265,15.2,30.0,134,144.5,153.94736842105263,29.0,38,8.153588440256572,279.4,189.7
울산,북구,2012,울산역,서울역,174.2,188.2,197.10697674418606,15.2,30.0,129,143.0,151.90697674418604,25.547619047619047,43,8.153588440256572,279.4,188.2
울산,북구,2013,울산역,서울역,174.2,190.2,196.95555555555558,15.2,30.0,129,145.0,151.75555555555556,23.863636363636363,45,8.153588440256572,279.4,190.2
울산,북구,2014,울산역,서울역,174.2,197.2,200.15744680851066,15.2,30.0,129,152.0,154.95744680851064,23.32608695652174,47,8.153588440256572,279.4,197.2
울산,북구,2015,울산역,서울역,171.2,188.7,195.24545454545455,15.2,30.0,126,143.5,150.04545454545453,24.697674418604652,44,8.153588440256572,279.4,188.7
울산,북구,2016,울산역,용산역,168.2,177.2,175.86666666666667,15.2,30.0,123,132.0,130.66666666666666,325.0,3,8.153588440256572,279.4,177.2
울산,북구,2017,울산역,용산역,172.2,181.7,179.53333333333336,15.2,30.0,127,136.5,134.33333333333334,154.0,6,8.153588440256572,279.4,181.7
울산,북구,2018,울산역,서울역,173.2,184.2,186.47777777777776,15.2,30.0,128,139.0,141.27777777777777,30.97142857142857,36,8.153588440256572,279.4,184.2
울산,북구,2019,울산역,서울역,167.2,184.2,187.0684210526316,15.2,30.0,122,139.0,141.8684210526316,29.27027027027027,38,8.153588440256572,279.4,184.2
울산,북구,2020,울산역,서울역,167.2,184.2,187.0421052631579,15.2,30.0,122,139.0,141.8421052631579,29.27027027027027,38,8.153588440256572,279.4,184.2
울산,북구,2021,울산역,서울역,167.2,184.2,185.33157894736843,15.2,30.0,122,139.0,140.1315789473684,29.324324324324323,38,8.153588440256572,279.4,184.2
울산,북구,2022,울산역,서울역,167.2,184.2,185.33157894736843,15.2,30.0,122,139.0,140.1315789473684,29.324324324324323,38,8.153588440256572,279.4,184.2
울산,북구,2023,울산역,서울역,169.2,188.2,189.50952380952378,15.2,30.0,124,143.0,144.3095238095238,25.24390243902439,42,8.153588440256572,279.4,188.2
울산,북구,2024,울산역,서울역,169.2,189.2,190.86666666666667,15.2,30.0,124,144.0,145.66666666666666,23.522727272727273,45,8.153588440256572,279.4,189.2
울산,북구,2025,울산역,서울역,169.2,189.7,191.92727272727274,15.2,30.0,124,144.5,146.72727272727272,24.069767441860463,44,8.153588440256572,279.4,189.7
울산,울주군,2007,,,,,,,,,,,,,,273.6,273.6
울산,울주군,2008,,,,,,,,,,,,,,273.6,273.6
울산,울주군,2009,,,,,,,,,,,,,,273.6,273.6
울산,울주군,2010,울산역,서울역,177.1,191.1,199.54444444444445,23.1,30.0,124,138.0,146.44444444444446,29.97142857142857,36,15.187529558268189,273.6,191.1
울산,울주군,2011,울산역,서울역,187.1,197.6,207.04736842105262,23.1,30.0,134,144.5,153.94736842105263,29.0,38,15.187529558268189,273.6,197.6
울산,울주군,2012,울산역,서울역,182.1,196.1,205.00697674418603,23.1,30.0,129,143.0,151.90697674418604,25.547619047619047,43,15.187529558268189,273.6,196.1
울산,울주군,2013,울산역,서울역,182.1,198.1,204.85555555555555,23.1,30.0,129,145.0,151.75555555555556,23.863636363636363,45,15.187529558268189,273.6,198.1
울산,울주군,2014,울산역,서울역,182.1,205.1,208.05744680851063,23.1,30.0,129,152.0,154.95744680851064,23.32608695652174,47,15.187529558268189,273.6,205.1
울산,울주군,2015,울산역,서울역,179.1,196.6,203.14545454545453,23.1,30.0,126,143.5,150.04545454545453,24.697674418604652,44,15.187529558268189,273.6,196.6
울산,울주군,2016,울산역,용산역,176.1,185.1,183.76666666666665,23.1,30.0,123,132.0,130.66666666666666,325.0,3,15.187529558268189,273.6,185.1
울산,울주군,2017,울산역,용산역,180.1,189.6,187.43333333333334,23.1,30.0,127,136.5,134.33333333333334,154.0,6,15.187529558268189,273.6,189.6
울산,울주군,2018,울산역,서울역,181.1,192.1,194.37777777777777,23.1,30.0,128,139.0,141.27777777777777,30.97142857142857,36,15.187529558268189,273.6,192.1
울산,울주군,2019,울산역,서울역,175.1,192.1,194.96842105263158,23.1,30.0,122,139.0,141.8684210526316,29.27027027027027,38,15.187529558268189,273.6,192.1
울산,울주군,2020,울산역,서울역,175.1,192.1,194.94210526315788,23.1,30.0,122,139.0,141.8421052631579,29.27027027027027,38,15.187529558268189,273.6,192.1
울산,울주군,2021,울산역,서울역,175.1,192.1,193.2315789473684,23.1,30.0,122,139.0,140.1315789473684,29.324324324324323,38,15.187529558268189,273.6,192.1
울산,울주군,2022,울산역,서울역,175.1,192.1,193.2315789473684,23.1,30.0,122,139.0,140.1315789473684,29.324324324324323,38,15.187529558268189,273.6,192.1
울산,울주군,2023,울산역,서울역,177.1,196.1,197.4095238095238,23.1,30.0,124,143.0,144.3095238095238,25.24390243902439,42,15.187529558268189,273.6,196.1
울산,울주군,2024,울산역,서울역,177.1,197.1,198.76666666666665,23.1,30.0,124,144.0,145.66666666666666,23.522727272727273,45,15.187529558268189,273.6,197.1
울산,울주군,2025,울산역,서울역,177.1,197.6,199.8272727272727,23.1,30.0,124,144.5,146.72727272727272,24.069767441860463,44,15.187529558268189,273.6,197.6
울산,중구,2007,,,,,,,,,,,,,,282.8,282.8
울산,중구,2008,,,,,,,,,,,,,,282.8,282.8
울산,중구,2009,,,,,,,,,,,,,,282.8,282.8
울산,중구,2010,울산역,서울역,167.2,181.2,189.64444444444445,13.2,30.0,124,138.0,146.44444444444446,29.97142857142857,36,5.511203977868251,282.8,181.2
울산,중구,2011,울산역,서울역,177.2,187.7,197.14736842105265,13.2,30.0,134,144.5,153.94736842105263,29.0,38,5.511203977868251,282.8,187.7
울산,중구,2012,울산역,서울역,172.2,186.2,195.10697674418606,13.2,30.0,129,143.0,151.90697674418604,25.547619047619047,43,5.511203977868251,282.8,186.2
울산,중구,2013,울산역,서울역,172.2,188.2,194.95555555555558,13.2,30.0,129,145.0,151.75555555555556,23.863636363636363,45,5.511203977868251,282.8,188.2
울산,중구,2014,울산역,서울역,172.2,195.2,198.15744680851066,13.2,30.0,129,152.0,154.95744680851064,23.32608695652174,47,5.511203977868251,282.8,195.2
울산,중구,2015,울산역,서울역,169.2,186.7,193.24545454545455,13.2,30.0,126,143.5,150.04545454545453,24.697674418604652,44,5.511203977868251,282.8,186.7
울산,중구,2016,울산역,용산역,166.2,175.2,173.86666666666667,13.2,30.0,123,132.0,130.66666666666666,325.0,3,5.511203977868251,282.8,175.2
울산,중구,2017,울산역,용산역,170.2,179.7,177.53333333333336,13.2,30.0,127,136.5,134.33333333333334,154.0,6,5.511203977868251,282.8,179.7
울산,중구,2018,울산역,서울역,171.2,182.2,184.47777777777776,13.2,30.0,128,139.0,141.27777777777777,30.97142857142857,36,5.511203977868251,282.8,182.2
울산,중구,2019,울산역,서울역,165.2,182.2,185.0684210526316,13.2,30.0,122,139.0,141.8684210526316,29.27027027027027,38,5.511203977868251,282.8,182.2
울산,중구,2020,울산역,서울역,165.2,182.2,185.0421052631579,13.2,30.0,122,139.0,141.8421052631579,29.27027027027027,38,5.511203977868251,282.8,182.2
울산,중구,2021,울산역,서울역,165.2,182.2,183.33157894736843,13.2,30.0,122,139.0,140.1315789473684,29.324324324324323,38,5.511203977868251,282.8,182.2
울산,중구,2022,울산역,서울역,165.2,182.2,183.33157894736843,13.2,30.0,122,139.0,140.1315789473684,29.324324324324323,38,5.511203977868251,282.8,182.2
울산,중구,2023,울산역,서울역,167.2,186.2,187.50952380952378,13.2,30.0,124,143.0,144.3095238095238,25.24390243902439,42,5.511203977868251,282.8,186.2
울산,중구,2024,울산역,서울역,167.2,187.2,188.86666666666667,13.2,30.0,124,144.0,145.66666666666666,23.522727272727273,45,5.511203977868251,282.8,187.2
울산,중구,2025,울산역,서울역,167.2,187.7,189.92727272727274,13.2,30.0,124,144.5,146.72727272727272,24.069767441860463,44,5.511203977868251,282.8,187.7
인천,강화군,2007,,,,,,,,,,,,,,66.2,66.2
인천,강화군,2008,,,,,,,,,,,,,,66.2,66.2
인천,강화군,2009,,,,,,,,,,,,,,66.2,66.2
인천,강화군,2010,,,,,,,,,,,,,,66.2,66.2
인천,강화군,2011,,,,,,,,,,,,,,66.2,66.2
인천,강화군,2012,,,,,,,,,,,,,,66.2,66.2
인천,강화군,2013,,,,,,,,,,,,,,66.2,66.2
인천,강화군,2014,,,,,,,,,,,,,,66.2,66.2
인천,강화군,2015,,,,,,,,,,,,,,66.2,66.2
인천,강화군,2016,,,,,,,,,,,,,,66.2,66.2
인천,강화군,2017,,,,,,,,,,,,,,66.2,66.2
인천,강화군,2018,,,,,,,,,,,,,,66.2,66.2
인천,강화군,2019,,,,,,,,,,,,,,66.2,66.2
인천,강화군,2020,,,,,,,,,,,,,,66.2,66.2
인천,강화군,2021,,,,,,,,,,,,,,66.2,66.2
인천,강화군,2022,,,,,,,,,,,,,,66.2,66.2
인천,강화군,2023,,,,,,,,,,,,,,66.2,66.2
인천,강화군,2024,,,,,,,,,,,,,,66.2,66.2
인천,강화군,2025,,,,,,,,,,,,,,66.2,66.2
인천,계양구,2007,광명역,용산역,72.5,73.5,74.85714285714286,29.5,30.0,13,14.0,15.357142857142858,103.61538461538461,14,19.967350072867887,30.1,30.1
인천,계양구,2008,광명역,용산역,72.5,72.5,73.5,29.5,30.0,13,13.0,14.0,67.92857142857143,15,19.967350072867887,30.1,30.1
인천,계양구,2009,광명역,용산역,72.5,72.5,73.5,29.5,30.0,13,13.0,14.0,67.92857142857143,15,19.967350072867887,30.1,30.1
인천,계양구,2010,광명역,서울역,68.5,74.5,74.21739130434783,29.5,30.0,9,15.0,14.717391304347826,30.622222222222224,46,19.967350072867887,30.1,30.1
인천,계양구,2011,광명역,서울역,68.5,74.5,74.92553191489361,29.5,30.0,9,15.0,15.425531914893616,31.195652173913043,47,19.967350072867887,30.1,30.1
인천,계양구,2012,광명역,서울역,68.5,74.5,75.0,29.5,30.0,9,15.0,15.5,28.137254901960784,52,19.967350072867887,30.1,30.1
인천,계양구,2013,용산역,서울역,68.1,68.1,68.1,30.1,30.0,8,8.0,8.0,,1,20.482322982318752,30.1,30.1
인천,계양구,2014,광명역,서울역,68.5,74.5,76.69642857142857,29.5,30.0,9,15.0,17.196428571428573,26.09090909090909,56,19.967350072867887,30.1,30.1
인천,계양구,2015,광명역,서울역,69.5,76.5,78.359375,29.5,30.0,10,17.0,18.859375,22.682539682539684,64,19.967350072867887,30.1,30.1
인천,계양구,2016,영등포역,서울역,62.3,62.3,62.3,23.3,30.0,9,9.0,9.0,691.0,2,16.32208767113288,30.1,30.1
인천,계양구,2017,영등포역,서울역,62.3,62.3,62.3,23.3,30.0,9,9.0,9.0,691.0,2,16.32208767113288,30.1,30.1
인천,계양구,2018,영등포역,서울역,62.3,62.3,62.55,23.3,30.0,9,9.0,9.25,231.0,4,16.32208767113288,30.1,30.1
인천,계양구,2019,영등포역,서울역,62.3,62.3,62.63333333333333,23.3,30.0,9,9.0,9.333333333333334,158.4,6,16.32208767113288,30.1,30.1
인천,계양구,2020,영등포역,서울역,62.3,62.3,62.63333333333333,23.3,30.0,9,9.0,9.333333333333334,158.4,6,16.32208767113288,30.1,30.1
인천,계양구,2021,영등포역,서울역,62.3,62.3,62.3,23.3,30.0,9,9.0,9.0,156.8,6,16.32208767113288,30.1,30.1
인천,계양구,2022,영등포역,서울역,62.3,62.3,62.3,23.3,30.0,9,9.0,9.0,156.8,6,16.32208767113288,30.1,30.1
인천,계양구,2023,영등포역,서울역,64.3,64.3,64.3,23.3,30.0,11,11.0,11.0,156.8,6,16.32208767113288,30.1,30.1
인천,계양구,2024,영등포역,서울역,64.3,64.3,64.3,23.3,30.0,11,11.0,11.0,113.85714285714286,8,16.32208767113288,30.1,30.1
인천,계양구,2025,영등포역,서울역,64.3,64.3,64.3,23.3,30.0,11,11.0,11.0,113.85714285714286,8,16.32208767113288,30.1,30.1
인천,남구,2007,광명역,용산역,66.7,67.7,69.05714285714286,23.7,30.0,13,14.0,15.357142857142858,103.61538461538461,14,19.52624498440523,32.3,32.3
인천,남구,2008,광명역,용산역,66.7,66.7,67.7,23.7,30.0,13,13.0,14.0,67.92857142857143,15,19.52624498440523,32.3,32.3
인천,남구,2009,광명역,용산역,66.7,66.7,67.7,23.7,30.0,13,13.0,14.0,67.92857142857143,15,19.52624498440523,32.3,32.3
인천,남구,2010,광명역,서울역,62.7,68.7,68.41739130434783,23.7,30.0,9,15.0,14.717391304347826,30.622222222222224,46,19.52624498440523,32.3,32.3
인천,남구,2011,광명역,서울역,62.7,68.7,69.12553191489361,23.7,30.0,9,15.0,15.425531914893616,31.195652173913043,47,19.52624498440523,32.3,32.3
인천,남구,2012,광명역,서울역,62.7,68.7,69.2,23.7,30.0,9,15.0,15.5,28.137254901960784,52,19.52624498440523,32.3,32.3
인천,남구,2013,광명역,서울역,62.7,68.7,69.57037037037037,23.7,30.0,9,15.0,15.87037037037037,27.07547169811321,54,19.52624498440523,32.3,32.3
인천,남구,2014,광명역,서울역,62.7,68.7,70.89642857142857,23.7,30.0,9,15.0,17.196428571428573,26.09090909090909,56,19.52624498440523,32.3,32.3
인천,남구,2015,광명역,서울역,63.7,70.7,72.559375,23.7,30.0,10,17.0,18.859375,22.682539682539684,64,19.52624498440523,32.3,32.3
인천,남구,2016,영등포역,서울역,64.5,64.5,64.5,25.5,30.0,9,9.0,9.0,691.0,2,23.089689929092565,32.3,32.3
인천,남구,2017,영등포역,서울역,64.5,64.5,64.5,25.5,30.0,9,9.0,9.0,691.0,2,23.089689929092565,32.3,32.3
인천,남구,2018,영등포역,서울역,64.5,64.5,64.75,25.5,30.0,9,9.0,9.25,231.0,4,23.089689929092565,32.3,32.3
인천,남구,2019,영등포역,서울역,64.5,64.5,64.83333333333333,25.5,30.0,9,9.0,9.333333333333334,158.4,6,23.089689929092565,32.3,32.3
인천,남구,2020,영등포역,서울역,64.5,64.5,64.83333333333333,25.5,30.0,9,9.0,9.333333333333334,158.4,6,23.089689929092565,32.3,32.3
인천,남구,2021,영등포역,서울역,64.5,64.5,64.5,25.5,30.0,9,9.0,9.0,156.8,6,23.089689929092565,32.3,32.3
인천,남구,2022,영등포역,서울역,64.5,64.5,64.5,25.5,30.0,9,9.0,9.0,156.8,6,23.089689929092565,32.3,32.3
인천,남구,2023,영등포역,서울역,66.5,66.5,66.5,25.5,30.0,11,11.0,11.0,156.8,6,23.089689929092565,32.3,32.3
인천,남구,2024,영등포역,서울역,66.5,66.5,66.5,25.5,30.0,11,11.0,11.0,113.85714285714286,8,23.089689929092565,32.3,32.3
인천,남구,2025,영등포역,서울역,66.5,66.5,66.5,25.5,30.0,11,11.0,11.0,113.85714285714286,8,23.089689929092565,32.3,32.3
인천,남동구,2007,광명역,용산역,65.8,66.8,68.15714285714286,22.8,30.0,13,14.0,15.357142857142858,103.61538461538461,14,13.774421784431443,32.4,32.4
인천,남동구,2008,광명역,용산역,65.8,65.8,66.8,22.8,30.0,13,13.0,14.0,67.92857142857143,15,13.774421784431443,32.4,32.4
인천,남동구,2009,광명역,용산역,65.8,65.8,66.8,22.8,30.0,13,13.0,14.0,67.92857142857143,15,13.774421784431443,32.4,32.4
인천,남동구,2010,광명역,서울역,61.8,67.8,67.51739130434783,22.8,30.0,9,15.0,14.717391304347826,30.622222222222224,46,13.774421784431443,32.4,32.4
인천,남동구,2011,광명역,서울역,61.8,67.8,68.22553191489361,22.8,30.0,9,15.0,15.425531914893616,31.195652173913043,47,13.774421784431443,32.4,32.4
인천,남동구,2012,광명역,서울역,61.8,67.8,68.3,22.8,30.0,9,15.0,15.5,28.137254901960784,52,13.774421784431443,32.4,32.4
인천,남동구,2013,광명역,서울역,61.8,67.8,68.67037037037036,22.8,30.0,9,15.0,15.87037037037037,27.07547169811321,54,13.774421784431443,32.4,32.4
인천,남동구,2014,광명역,서울역,61.8,67.8,69.99642857142857,22.8,30.0,9,15.0,17.196428571428573,26.09090909090909,56,13.774421784431443,32.4,32.4
인천,남동구,2015,광명역,서울역,62.8,69.8,71.659375,22.8,30.0,10,17.0,18.859375,22.682539682539684,64,13.774421784431443,32.4,32.4
인천,남동구,2016,영등포역,서울역,64.6,64.6,64.6,25.6,30.0,9,9.0,9.0,691.0,2,19.070865789939244,32.4,32.4
인천,남동구,2017,영등포역,서울역,64.6,64.6,64.6,25.6,30.0,9,9.0,9.0,691.0,2,19.070865789939244,32.4,32.4
인천,남동구,2018,영등포역,서울역,64.6,64.6,64.85,25.6,30.0,9,9.0,9.25,231.0,4,19.070865789939244,32.4,32.4
인천,남동구,2019,영등포역,서울역,64.6,64.6,64.93333333333334,25.6,30.0,9,9.0,9.333333333333334,158.4,6,19.070865789939244,32.4,32.4
인천,남동구,2020,영등포역,서울역,64.6,64.6,64.93333333333334,25.6,30.0,9,9.0,9.333333333333334,158.4,6,19.070865789939244,32.4,32.4
인천,남동구,2021,영등포역,서울역,64.6,64.6,64.6,25.6,30.0,9,9.0,9.0,156.8,6,19.070865789939244,32.4,32.4
인천,남동구,2022,영등포역,서울역,64.6,64.6,64.6,25.6,30.0,9,9.0,9.0,156.8,6,19.070865789939244,32.4,32.4
인천,남동구,2023,영등포역,서울역,66.6,66.6,66.6,25.6,30.0,11,11.0,11.0,156.8,6,19.070865789939244,32.4,32.4
인천,남동구,2024,영등포역,서울역,66.6,66.6,66.6,25.6,30.0,11,11.0,11.0,113.85714285714286,8,19.070865789939244,32.4,32.4
인천,남동구,2025,영등포역,서울역,66.6,66.6,66.6,25.6,30.0,11,11.0,11.0,113.85714285714286,8,19.070865789939244,32.4,32.4
인천,동구,2007,광명역,용산역,71.7,72.7,74.05714285714286,28.7,30.0,13,14.0,15.357142857142858,103.61538461538461,14,22.52461188805992,33.7,33.7
인천,동구,2008,광명역,용산역,71.7,71.7,72.7,28.7,30.0,13,13.0,14.0,67.92857142857143,15,22.52461188805992,33.7,33.7
인천,동구,2009,광명역,용산역,71.7,71.7,72.7,28.7,30.0,13,13.0,14.0,67.92857142857143,15,22.52461188805992,33.7,33.7
인천,동구,2010,광명역,서울역,67.7,73.7,73.41739130434783,28.7,30.0,9,15.0,14.717391304347826,30.622222222222224,46,22.52461188805992,33.7,33.7
인천,동구,2011,광명역,서울역,67.7,73.7,74.12553191489361,28.7,30.0,9,15.0,15.425531914893616,31.195652173913043,47,22.52461188805992,33.7,33.7
인천,동구,2012,광명역,서울역,67.7,73.7,74.2,28.7,30.0,9,15.0,15.5,28.137254901960784,52,22.52461188805992,33.7,33.7
인천,동구,2013,광명역,서울역,67.7,73.7,74.57037037037037,28.7,30.0,9,15.0,15.87037037037037,27.07547169811321,54,22.52461188805992,33.7,33.7
인천,동구,2014,광명역,서울역,67.7,73.7,75.89642857142857,28.7,30.0,9,15.0,17.196428571428573,26.09090909090909,56,22.52461188805992,33.7,33.7
인천,동구,2015,광명역,서울역,68.7,75.7,77.559375,28.7,30.0,10,17.0,18.859375,22.682539682539684,64,22.52461188805992,33.7,33.7
인천,동구,2016,영등포역,서울역,65.9,65.9,65.9,26.9,30.0,9,9.0,9.0,691.0,2,24.453107947322067,33.7,33.7
인천,동구,2017,영등포역,서울역,65.9,65.9,65.9,26.9,30.0,9,9.0,9.0,691.0,2,24.453107947322067,33.7,33.7
인천,동구,2018,영등포역,서울역,65.9,65.9,66.15,26.9,30.0,9,9.0,9.25,231.0,4,24.453107947322067,33.7,33.7
인천,동구,2019,영등포역,서울역,65.9,65.9,66.23333333333333,26.9,30.0,9,9.0,9.333333333333334,158.4,6,24.453107947322067,33.7,33.7
인천,동구,2020,영등포역,서울역,65.9,65.9,66.23333333333333,26.9,30.0,9,9.0,9.333333333333334,158.4,6,24.453107947322067,33.7,33.7
인천,동구,2021,영등포역,서울역,65.9,65.9,65.9,26.9,30.0,9,9.0,9.0,156.8,6,24.453107947322067,33.7,33.7
인천,동구,2022,영등포역,서울역,65.9,65.9,65.9,26.9,30.0,9,9.0,9.0,156.8,6,24.453107947322067,33.7,33.7
인천,동구,2023,영등포역,서울역,67.9,67.9,67.9,26.9,30.0,11,11.0,11.0,156.8,6,24.453107947322067,33.7,33.7
인천,동구,2024,영등포역,서울역,67.9,67.9,67.9,26.9,30.0,11,11.0,11.0,113.85714285714286,8,24.453107947322067,33.7,33.7
인천,동구,2025,영등포역,서울역,67.9,67.9,67.9,26.9,30.0,11,11.0,11.0,113.85714285714286,8,24.453107947322067,33.7,33.7
인천,부평구,2007,광명역,용산역,66.7,67.7,69.05714285714286,23.7,30.0,13,14.0,15.357142857142858,103.61538461538461,14,16.504565260105856,26.3,26.3
인천,부평구,2008,광명역,용산역,66.7,66.7,67.7,23.7,30.0,13,13.0,14.0,67.92857142857143,15,16.504565260105856,26.3,26.3
인천,부평구,2009,광명역,용산역,66.7,66.7,67.7,23.7,30.0,13,13.0,14.0,67.92857142857143,15,16.504565260105856,26.3,26.3
인천,부평구,2010,광명역,서울역,62.7,68.7,68.41739130434783,23.7,30.0,9,15.0,14.717391304347826,30.622222222222224,46,16.504565260105856,26.3,26.3
인천,부평구,2011,광명역,서울역,62.7,68.7,69.12553191489361,23.7,30.0,9,15.0,15.425531914893616,31.195652173913043,47,16.504565260105856,26.3,26.3
인천,부평구,2012,광명역,서울역,62.7,68.7,69.2,23.7,30.0,9,15.0,15.5,28.137254901960784,52,16.504565260105856,26.3,26.3
인천,부평구,2013,광명역,서울역,62.7,68.7,69.57037037037037,23.7,30.0,9,15.0,15.87037037037037,27.07547169811321,54,16.504565260105856,26.3,26.3
인천,부평구,2014,광명역,서울역,62.7,68.7,70.89642857142857,23.7,30.0,9,15.0,17.196428571428573,26.09090909090909,56,16.504565260105856,26.3,26.3
인천,부평구,2015,광명역,서울역,63.7,70.7,72.559375,23.7,30.0,10,17.0,18.859375,22.682539682539684,64,16.504565260105856,26.3,26.3
인천,부평구,2016,영등포역,서울역,58.5,58.5,58.5,19.5,30.0,9,9.0,9.0,691.0,2,17.078794401089635,26.3,26.3
인천,부평구,2017,영등포역,서울역,58.5,58.5,58.5,19.5,30.0,9,9.0,9.0,691.0,2,17.078794401089635,26.3,26.3
인천,부평구,2018,영등포역,서울역,58.5,58.5,58.75,19.5,30.0,9,9.0,9.25,231.0,4,17.078794401089635,26.3,26.3
인천,부평구,2019,영등포역,서울역,58.5,58.5,58.833333333333336,19.5,30.0,9,9.0,9.333333333333334,158.4,6,17.078794401089635,26.3,26.3
인천,부평구,2020,영등포역,서울역,58.5,58.5,58.833333333333336,19.5,30.0,9,9.0,9.333333333333334,158.4,6,17.078794401089635,26.3,26.3
인천,부평구,2021,영등포역,서울역,58.5,58.5,58.5,19.5,30.0,9,9.0,9.0,156.8,6,17.078794401089635,26.3,26.3
인천,부평구,2022,영등포역,서울역,58.5,58.5,58.5,19.5,30.0,9,9.0,9.0,156.8,6,17.078794401089635,26.3,26.3
인천,부평구,2023,영등포역,서울역,60.5,60.5,60.5,19.5,30.0,11,11.0,11.0,156.8,6,17.078794401089635,26.3,26.3
인천,부평구,2024,영등포역,서울역,60.5,60.5,60.5,19.5,30.0,11,11.0,11.0,113.85714285714286,8,17.078794401089635,26.3,26.3
인천,부평구,2025,영등포역,서울역,60.5,60.5,60.5,19.5,30.0,11,11.0,11.0,113.85714285714286,8,17.078794401089635,26.3,26.3
인천,서구,2007,광명역,용산역,77.1,78.1,79.45714285714286,34.1,30.0,13,14.0,15.357142857142858,103.61538461538461,14,25.508743080860196,32.2,32.2
인천,서구,2008,광명역,용산역,77.1,77.1,78.1,34.1,30.0,13,13.0,14.0,67.92857142857143,15,25.508743080860196,32.2,32.2
인천,서구,2009,광명역,용산역,77.1,77.1,78.1,34.1,30.0,13,13.0,14.0,67.92857142857143,15,25.508743080860196,32.2,32.2
인천,서구,2010,광명역,서울역,73.1,79.1,78.81739130434782,34.1,30.0,9,15.0,14.717391304347826,30.622222222222224,46,25.508743080860196,32.2,32.2
인천,서구,2011,광명역,서울역,73.1,79.1,79.5255319148936,34.1,30.0,9,15.0,15.425531914893616,31.195652173913043,47,25.508743080860196,32.2,32.2
인천,서구,2012,광명역,서울역,73.1,79.1,79.6,34.1,30.0,9,15.0,15.5,28.137254901960784,52,25.508743080860196,32.2,32.2
인천,서구,2013,용산역,서울역,70.2,70.2,70.2,32.2,30.0,8,8.0,8.0,,1,27.772916720695214,32.2,32.2
인천,서구,2014,광명역,서울역,73.1,79.1,81.29642857142856,34.1,30.0,9,15.0,17.196428571428573,26.09090909090909,56,25.508743080860196,32.2,32.2
인천,서구,2015,광명역,서울역,74.1,81.1,82.959375,34.1,30.0,10,17.0,18.859375,22.682539682539684,64,25.508743080860196,32.2,32.2
인천,서구,2016,영등포역,서울역,65.0,65.0,65.0,26.0,30.0,9,9.0,9.0,691.0,2,23.50748096025687,32.2,32.2
인천,서구,2017,영등포역,서울역,65.0,65.0,65.0,26.0,30.0,9,9.0,9.0,691.0,2,23.50748096025687,32.2,32.2
